home_elo,away_elo,home_form,away_form,home_advantage,h2h_home_winrate,h2h_away_winrate,home_injury_impact,away_injury_impact,market_home_prob,market_away_prob,day_of_week,season_progress,is_playoffs,target,sport
1573,1545,0.7995677354891468,0.6096412243487462,0.1,0.7422837093541621,0.2577162906458379,0.3192104816945761,0.2349883697688132,0.5346082848991669,0.4653917151008331,1,0.14134181513704358,0,1,MLB
1552,1476,0.36746625732092275,0.624289342739873,0.1,0.8367639788240598,0.16323602117594016,0.03637812935169036,0.2761238976534306,0.46960690940654315,0.5303930905934569,1,0.2427595291262571,0,0,MLB
1582,1587,0.8653825225892195,0.28690669573382444,0.1,0.3807571208153159,0.6192428791846841,0.030598876853485904,0.0496089256154046,0.3804305579117187,0.6195694420882814,5,0.5237796821564384,0,1,MLB
1438,1538,0.33316552387999004,0.326902794290219,0.1,0.1713899329859661,0.828610067014034,0.17112558971310757,0.10494756255703237,0.5171940289921101,0.4828059710078899,0,0.9827741713614319,0,0,MLB
1464,1543,0.8174459929050224,0.24284170830761556,0.1,0.21750265861806214,0.7824973413819378,0.12491192249999883,0.33310242973236365,0.6629200925947571,0.33707990740524285,0,0.8199184142675197,0,1,MLB
1447,1592,0.37651607981080837,0.537414074627979,0.1,0.7230905257228843,0.27690947427711565,0.15507201661462788,0.3335118122907896,0.5138585285681083,0.4861414714318917,0,0.6324433560520463,0,0,MLB
1461,1559,0.7308022354364487,0.5972704537685998,0.1,0.5379200966001263,0.4620799033998737,0.17537290811997164,0.13492842434016256,0.5559030889013965,0.4440969110986035,3,0.10111750784253848,0,1,MLB
1413,1403,0.4661304443334994,0.4067907088097339,0.1,0.44952942468355384,0.5504705753164462,0.2895777229764033,0.29172735850352927,0.6209584529378924,0.3790415470621076,5,0.1339922576108078,0,1,MLB
1546,1526,0.5399243469533235,0.40429157967271623,0.1,0.31124904843137,0.68875095156863,0.04784691942968351,0.10517542703959704,0.41612666842357326,0.5838733315764267,6,0.06485338584278821,0,1,MLB
1520,1516,0.6330275744507724,0.8667851302691405,0.1,0.8536958521322812,0.14630414786771884,0.3054705701688865,0.2832273831686419,0.38441506731291053,0.6155849326870895,4,0.7504976747551891,0,1,MLB
1425,1507,0.8521911436370131,0.2384581681989176,0.1,0.22203711858816383,0.7779628814118362,0.35678297949503646,0.3619177808853352,0.5946923162184716,0.40530768378152837,0,0.7097847872516249,0,1,MLB
1585,1584,0.5256354331050105,0.39393473021039116,0.1,0.3618643346281951,0.6381356653718049,0.05979940231600942,0.0672749498851557,0.4134552125241542,0.5865447874758458,5,0.6062755612354973,0,1,MLB
1406,1451,0.550037388830981,0.7987180799962068,0.1,0.5387848071729503,0.4612151928270497,0.30100928149099815,0.0957682748157136,0.30404315325331244,0.6959568467466876,5,0.29899691186596833,0,0,MLB
1507,1454,0.42591017697778993,0.6801807665626018,0.1,0.22305256317427588,0.7769474368257241,0.35177055874475643,0.18090017212824916,0.6100200018816618,0.38997999811833817,5,0.7943523852236306,0,1,MLB
1458,1581,0.42190168268965156,0.2309156228226915,0.1,0.547244672609359,0.45275532739064095,0.3495572347636529,0.3372197871615602,0.49133357121679416,0.5086664287832059,1,0.4888855846331772,0,1,MLB
1592,1442,0.8686125402760392,0.4579526027093173,0.1,0.6214684541924294,0.37853154580757065,0.3422413207257749,0.010931841465338765,0.6677647741542426,0.3322352258457574,0,0.3800014632970219,0,1,MLB
1435,1509,0.5288989587239066,0.822184460371205,0.1,0.7659770236576126,0.23402297634238745,0.21030128250946076,0.0859574475999788,0.49745713070665776,0.5025428692933422,6,0.039806439974072405,0,0,MLB
1415,1463,0.5152559862649625,0.41099652281977306,0.1,0.7209627405336918,0.2790372594663082,0.02834707357222186,0.035356103708448085,0.4969393904256062,0.5030606095743938,4,0.5766190324306328,0,1,MLB
1510,1591,0.5723760363533923,0.4448259574272869,0.1,0.5098318428377953,0.49016815716220474,0.2313754873768164,0.3311222685437758,0.3156450378763924,0.6843549621236076,5,0.061149875375781204,0,1,MLB
1511,1536,0.31043495739501864,0.8618090991981016,0.1,0.8173863697677085,0.1826136302322915,0.1896046249316823,0.15929698276814,0.38171802132704946,0.6182819786729505,4,0.21529470783987936,1,0,MLB
1468,1553,0.5299281912375255,0.26496666361451904,0.1,0.30959931652338146,0.6904006834766185,0.00551028442070769,0.03612093348347285,0.6849580152531343,0.31504198474686573,6,0.742485575789382,0,1,MLB
1556,1540,0.5261040216945758,0.37745826731851984,0.1,0.6988375021233773,0.30116249787662275,0.0065985671557128095,0.33850752183202076,0.6615029008933563,0.3384970991066437,2,0.8023705659435744,0,1,MLB
1486,1553,0.7915725163579492,0.4114341739885684,0.1,0.4841896598557731,0.5158103401442269,0.21222576914392752,0.2806443336208092,0.3218716043918255,0.6781283956081745,2,0.7939130934477991,0,1,MLB
1404,1521,0.8900260889080189,0.5540672422959992,0.1,0.8503012429558262,0.1496987570441738,0.07160704944158756,0.3910353901149593,0.3621939735177523,0.6378060264822477,2,0.13079803818762403,0,1,MLB
1449,1522,0.8872145756094327,0.5516017502322825,0.1,0.24032483021500994,0.7596751697849901,0.14021957888006029,0.226340582970452,0.6907232271019664,0.30927677289803357,6,0.12296468785085146,0,1,MLB
1409,1462,0.23916338952807775,0.7210412777205271,0.1,0.5852541963815895,0.4147458036184105,0.3072368879489669,0.0764523520769656,0.5422958225863015,0.4577041774136985,1,0.47652167083295294,0,0,MLB
1419,1428,0.7599036379124453,0.8743220867146655,0.1,0.14564375342125635,0.8543562465787436,0.3971561338545976,0.23030047835800557,0.6506242560318067,0.34937574396819326,4,0.3889621313974324,0,1,MLB
1467,1537,0.6370291011406294,0.3805498852087036,0.1,0.3470168372163751,0.6529831627836249,0.17861870986456685,0.10428525220254468,0.6745990489885136,0.32540095101148636,2,0.2290655650527036,0,1,MLB
1556,1526,0.31427090580907846,0.4643640862166951,0.1,0.854332806895841,0.145667193104159,0.04261810092478977,0.20654478723507175,0.3270816703229272,0.6729183296770729,4,0.9957857881720178,1,0,MLB
1564,1508,0.8569188226149076,0.7957807655763425,0.1,0.31900478623122785,0.6809952137687721,0.23980777054817135,0.05971700121441388,0.4208293344324808,0.5791706655675193,1,0.5365822348880175,0,1,MLB
1438,1508,0.44252306332943897,0.7808706401563246,0.1,0.7368800753970343,0.26311992460296574,0.28981698383812976,0.05954366110771332,0.40019899207765425,0.5998010079223457,6,0.9258745759063681,1,0,MLB
1433,1482,0.7040313509457881,0.5969047850449238,0.1,0.8246647780911186,0.1753352219088814,0.2701889375892581,0.29537990305858836,0.3511726635910424,0.6488273364089576,4,0.09734293352444101,0,1,MLB
1416,1455,0.8685445589893022,0.27778913116916815,0.1,0.7470394320927588,0.2529605679072412,0.26327179560066377,0.03668763013811134,0.46353529482295347,0.5364647051770466,6,0.001160394030002565,0,1,MLB
1491,1470,0.5452417448599587,0.5100339269154355,0.1,0.8591720647538382,0.14082793524616177,0.15081150110289807,0.18958689947015792,0.43227219735417627,0.5677278026458237,1,0.42117542885183545,0,1,MLB
1410,1564,0.5062065970450333,0.6823222960887949,0.1,0.510332457459709,0.489667542540291,0.11735644833650341,0.312660031181645,0.6959318720080401,0.3040681279919599,1,0.25087022737285425,0,0,MLB
1474,1588,0.8148664278860571,0.2183606394370078,0.1,0.8411277212184223,0.15887227878157772,0.09502979859733945,0.18409022457313245,0.6357470497370031,0.36425295026299687,0,0.37139984355780287,0,1,MLB
1450,1525,0.2545055264836214,0.5954756880407239,0.1,0.32602997818013724,0.6739700218198628,0.18215361102328373,0.1865987866897653,0.5099820458528125,0.4900179541471875,4,0.18211099777109852,0,0,MLB
1543,1415,0.2669745651079856,0.6933761713462832,0.1,0.38772768158019566,0.6122723184198043,0.38616847198987414,0.3031519541434633,0.5190657714766349,0.4809342285233651,6,0.7803762372034951,0,0,MLB
1518,1465,0.8623842424425106,0.33002899952073356,0.1,0.6665930250002858,0.33340697499971417,0.28932130753869484,0.10697452316416363,0.4539473705696926,0.5460526294303074,2,0.2402659370747131,0,1,MLB
1597,1472,0.3233686450807192,0.69534442887682,0.1,0.7225265101378086,0.27747348986219145,0.37501080154497174,0.20781074970568972,0.4700032378543961,0.5299967621456039,4,0.3162225770336681,0,0,MLB
1530,1577,0.6063657820212551,0.6110761182132043,0.1,0.29483345015931506,0.7051665498406849,0.008490948064807213,0.09075770403323058,0.38516838786729574,0.6148316121327042,3,0.31131266371428423,0,1,MLB
1561,1521,0.5357124325466229,0.8335340953224364,0.1,0.5339789969590367,0.4660210030409633,0.06364106746908797,0.2854679794432892,0.5386015004111064,0.46139849958889356,5,0.3052992679349845,0,0,MLB
1474,1456,0.7998621544595415,0.24862924096363853,0.1,0.11777190765548005,0.8822280923445199,0.14295401391949114,0.00016753682959791405,0.4600562028741354,0.5399437971258646,3,0.4352953110104759,0,1,MLB
1485,1425,0.21866153035682123,0.5639659061707986,0.1,0.7930047695250895,0.20699523047491053,0.001199896159844327,0.21794944908568606,0.6849428835486637,0.31505711645133627,3,0.8095049940841478,0,0,MLB
1455,1535,0.8365355195595603,0.5304905591628396,0.1,0.6382389469977932,0.36176105300220684,0.025977515839997346,0.31849272206089446,0.5425031054564806,0.4574968945435194,2,0.6771987701234948,0,1,MLB
1433,1488,0.6197572493981828,0.45145363045396864,0.1,0.6563075187210893,0.3436924812789107,0.09371834597513323,0.00044436559843421544,0.38300329814272854,0.6169967018572715,5,0.7335476330571735,1,1,MLB
1429,1458,0.5848785203515684,0.7616486703842063,0.1,0.335097018092527,0.664902981907473,0.3886602501987346,0.17963855310742094,0.45022334844802575,0.5497766515519742,2,0.06211312178077233,0,0,MLB
1519,1513,0.8188001314111963,0.4271716972927003,0.1,0.15702704014779229,0.8429729598522078,0.1801056308112409,0.12072468354732209,0.46053672777193627,0.5394632722280637,4,0.21596833661476655,0,1,MLB
1580,1533,0.6422073753714341,0.8705966908674774,0.1,0.5981987357445252,0.4018012642554748,0.18825006440411673,0.07220662641521165,0.37085437535189675,0.6291456246481033,3,0.7708755680512721,0,0,MLB
1599,1405,0.466426499646082,0.6025404838184738,0.1,0.557524018019892,0.44247598198010796,0.15454951445752874,0.21810009484335058,0.5424246291538578,0.4575753708461422,5,0.7863777060842225,1,1,MLB
1584,1451,0.3836743384390292,0.6315165913810153,0.1,0.36280689358674667,0.6371931064132533,0.11760636924782109,0.2522987782169661,0.35449138180776774,0.6455086181922323,3,0.8780985328404869,0,0,MLB
1545,1462,0.4658681642665851,0.24718618019660935,0.1,0.24345242140053236,0.7565475785994676,0.3313319175239887,0.33603727590840404,0.6366872789309801,0.3633127210690199,1,0.7613891957020111,0,1,MLB
1584,1549,0.46329337194501347,0.36304839980070835,0.1,0.4360463535857745,0.5639536464142255,0.2128354054697288,0.1685324704034891,0.6482877512779617,0.3517122487220383,6,0.6943834947460533,0,1,MLB
1429,1426,0.8575627186946524,0.869492013876958,0.1,0.2904234078232587,0.7095765921767413,0.20854132399912026,0.35661767003531925,0.3657982157691801,0.6342017842308199,5,0.3844448109403201,0,1,MLB
1465,1554,0.8034857031572671,0.4934394115363869,0.1,0.5545225742697548,0.4454774257302452,0.2365862995916598,0.18895232986895674,0.45005963334955124,0.5499403666504488,4,0.1688486729366787,1,1,MLB
1411,1491,0.3989456607315015,0.7779532889721394,0.1,0.6924119050087917,0.3075880949912083,0.11789322409795377,0.016181480329250375,0.5119728778157195,0.48802712218428046,0,0.5440112970039592,0,0,MLB
1482,1461,0.6638212065904012,0.8924923428651255,0.1,0.5280781152846447,0.47192188471535534,0.08386805110322665,0.0004041076092861751,0.4163884985421882,0.5836115014578118,1,0.21135222805994258,0,0,MLB
1514,1570,0.2796170482961403,0.49717619353172054,0.1,0.7895170395355354,0.21048296046446457,0.03383207072413432,0.29370421640217653,0.3667615502371268,0.6332384497628731,5,0.9712596296970323,0,0,MLB
1411,1553,0.490782533837063,0.7535581578973052,0.1,0.8139166483470179,0.18608335165298207,0.30399231608494415,0.022828852961266133,0.575412360501014,0.42458763949898604,3,0.8025728065343467,0,0,MLB
1544,1575,0.36286605508003367,0.8826131142200946,0.1,0.1611646308311447,0.8388353691688553,0.2377613009490685,0.09362684802950381,0.4474689393004958,0.5525310606995042,4,0.5386332001578964,0,0,MLB
1435,1444,0.7740883872183257,0.5888930959371929,0.1,0.7222404601140315,0.27775953988596847,0.31672168890552044,0.38455213914156816,0.4025656074566992,0.5974343925433008,5,0.335110124728503,0,1,MLB
1502,1592,0.7327473677759855,0.8306656238237771,0.1,0.32876057910137907,0.671239420898621,0.09866335521985636,0.36208507540911816,0.46362271269538335,0.5363772873046166,3,0.20537049287789888,0,0,MLB
1403,1575,0.5527289694866968,0.24533246179210882,0.1,0.12454145774386545,0.8754585422561345,0.3176711700449999,0.3377872634166616,0.4350383099332541,0.5649616900667459,2,0.9179672171592549,0,1,MLB
1478,1450,0.8007469139349139,0.8226431842934299,0.1,0.4294407194045464,0.5705592805954536,0.33957890829734144,0.0710075044441996,0.5754633976449737,0.4245366023550263,2,0.35462434547780397,0,1,MLB
1584,1482,0.7293589572082757,0.6979817926633927,0.1,0.17122694463570032,0.8287730553642997,0.06576426767967113,0.27852039450872723,0.3884030569766848,0.6115969430233152,1,0.7167345806227219,0,1,MLB
1541,1558,0.6256397698579322,0.8454214962582733,0.1,0.7368192207071963,0.2631807792928037,0.05791254119299678,0.1806249924779919,0.6537932426653293,0.34620675733467066,2,0.5806264204544754,0,0,MLB
1465,1591,0.8127366951362536,0.5859009756005538,0.1,0.32202410564631234,0.6779758943536877,0.01941901491958129,0.21228679883786677,0.6169718535275367,0.3830281464724633,2,0.8206005918922477,0,1,MLB
1568,1565,0.6982952477967653,0.5980748759358858,0.1,0.3097127521594695,0.6902872478405305,0.35686526269027047,0.22472569928293154,0.5060134783897088,0.4939865216102912,5,0.5080629133628564,0,1,MLB
1588,1507,0.8833605846102537,0.5185463357202558,0.1,0.4167103821853104,0.5832896178146896,0.09387754686102415,0.3112441732763811,0.45539674085217674,0.5446032591478233,1,0.5553057667554995,0,1,MLB
1585,1494,0.23039416291082923,0.45781470754501274,0.1,0.21706471168466726,0.7829352883153328,0.18240195406533652,0.10361119485875903,0.6999009688015125,0.30009903119848746,6,0.13866279884656374,0,0,MLB
1484,1495,0.2770159201792593,0.7066304066700264,0.1,0.3990503357763101,0.6009496642236899,0.2887961730194843,0.12286672228125983,0.5428338035581017,0.45716619644189826,4,0.1012847838165063,0,0,MLB
1465,1471,0.5363969761540401,0.8548297422345323,0.1,0.3965249198266185,0.6034750801733815,0.2570771903757917,0.37131147196311,0.6140313073865933,0.3859686926134067,3,0.3963311401024673,0,0,MLB
1574,1424,0.5768367549129192,0.8920216363080353,0.1,0.49175155168577045,0.5082484483142296,0.03880313791708141,0.3173394945201553,0.6185221895167048,0.3814778104832952,1,0.459067659549099,1,0,MLB
1573,1534,0.7747275644833289,0.8337378752402984,0.1,0.7111156401971336,0.2888843598028664,0.12321560901141267,0.3666207410900046,0.5802012445996093,0.4197987554003907,6,0.30058896333676377,0,1,MLB
1578,1505,0.2135413642448768,0.47381982202789297,0.1,0.44277700544373355,0.5572229945562664,0.03430353559076673,0.19785237683378837,0.33159297052363634,0.6684070294763637,0,0.9012237049422227,0,0,MLB
1481,1441,0.44805325737504964,0.7415931341809558,0.1,0.8988953071103459,0.10110469288965407,0.15793686013578495,0.24876411570465531,0.374326121221252,0.625673878778748,5,0.1926803327118679,0,0,MLB
1558,1538,0.5814134495646627,0.6624723254712799,0.1,0.8905225524207475,0.10947744757925248,0.1437319133863004,0.22895239131561096,0.36306703987722766,0.6369329601227723,6,0.04649260414327805,0,1,MLB
1466,1573,0.8124954941124682,0.8762307609317057,0.1,0.8025515278080239,0.19744847219197614,0.25977831862199785,0.05178568285270316,0.4257888068989996,0.5742111931010003,2,0.18310847312753042,0,0,MLB
1598,1594,0.47259867364018926,0.8538835641708671,0.1,0.7575558015082166,0.24244419849178345,0.3922177869243222,0.1756413069977447,0.4658451219664333,0.5341548780335668,2,0.49224631027483345,0,0,MLB
1565,1513,0.24410786042570332,0.8945368195959738,0.1,0.6615109226853579,0.33848907731464206,0.38247851788701065,0.31786918574639733,0.3873400614847805,0.6126599385152195,5,0.5884635673048487,0,0,MLB
1553,1505,0.6917371492467543,0.2863376868674287,0.1,0.6653534133770147,0.3346465866229853,0.259542298165058,0.19418114633369102,0.46489844552543097,0.535101554474569,2,0.8161081603134529,0,1,MLB
1556,1442,0.8116059665325461,0.6601360711008102,0.1,0.22791121065364184,0.7720887893463582,0.07564399965717117,0.14931187645338895,0.4686524583352647,0.5313475416647353,0,0.2902104381473958,0,1,MLB
1560,1427,0.7840161500059653,0.5217894441365192,0.1,0.6125799915120363,0.38742000848796365,0.11365853110293883,0.395038878449999,0.33501894450741326,0.6649810554925868,2,0.5608679012485727,0,1,MLB
1423,1404,0.5120797117185869,0.8770761463750538,0.1,0.19497910643004693,0.8050208935699531,0.36564151154435665,0.0151665537265524,0.5806441734033503,0.4193558265966497,4,0.7260676066126985,0,0,MLB
1569,1595,0.4542239188997596,0.597506551654404,0.1,0.29567687242529694,0.7043231275747031,0.3945656368849524,0.3319064443650115,0.537887502502697,0.462112497497303,6,0.17575595180299564,1,0,MLB
1428,1462,0.7687502091080329,0.5479806997292496,0.1,0.7081418499446699,0.2918581500553301,0.0024784937863321145,0.013831344810774216,0.4292342497527218,0.5707657502472783,2,0.37406941328425225,1,1,MLB
1556,1455,0.25054329222432886,0.44319088301728404,0.1,0.42928009095108977,0.5707199090489102,0.031272281113991385,0.3478873170939627,0.368119732816506,0.631880267183494,6,0.6424881460931259,1,0,MLB
1573,1425,0.6888040560840093,0.31855810453982975,0.1,0.19924131345870466,0.8007586865412953,0.17822590659124835,0.39506879164029474,0.5738121578795933,0.4261878421204067,1,0.6286238133382376,0,1,MLB
1456,1439,0.7467760538480805,0.2741727241458413,0.1,0.2309060212442649,0.7690939787557352,0.15375191329336874,0.3739823661294581,0.3204706650595655,0.6795293349404345,3,0.44541617880790974,1,1,MLB
1519,1578,0.7379724642212582,0.6863267127005771,0.1,0.8122071456582428,0.1877928543417572,0.20576616852988094,0.3339934050851073,0.6758958019004875,0.3241041980995125,3,0.4280556557653884,0,1,MLB
1533,1421,0.7914998528701171,0.5413864768998627,0.1,0.6032727370080269,0.39672726299197314,0.3014470496238497,0.11708938233095348,0.5725072599890821,0.42749274001091786,3,0.7573093993735066,0,1,MLB
1446,1557,0.6141495896222485,0.31390996344718364,0.1,0.19336101111738282,0.8066389888826172,0.15005874330871682,0.24628424276424768,0.5613279530036982,0.4386720469963018,5,0.4789181305700244,0,1,MLB
1593,1421,0.7388910965523474,0.7444392518751468,0.1,0.37478486975311787,0.6252151302468821,0.2673662315686324,0.14837646265326396,0.477898270248182,0.522101729751818,1,0.2757294548152267,0,1,MLB
1514,1589,0.7061029364893867,0.4381896347152315,0.1,0.39870679574619117,0.6012932042538088,0.01141662313633205,0.1924887169855552,0.44769929535835773,0.5523007046416423,0,0.1372349201227656,0,1,MLB
1493,1528,0.7877932416943716,0.730914031207109,0.1,0.36896498476915374,0.6310350152308463,0.3162426370442958,0.02594697216043831,0.6914010420131531,0.3085989579868469,3,0.6128235073853214,0,1,MLB
1557,1415,0.542421324001496,0.587565183805781,0.1,0.6132127802108158,0.3867872197891842,0.24380105614960135,0.3695476287400039,0.3896787728266949,0.6103212271733052,1,0.7038819038069413,0,1,MLB
1448,1456,0.7322109395165299,0.7206557615594973,0.1,0.6305221953926541,0.3694778046073459,0.1649935339121106,0.24228573515873242,0.4394534255374182,0.5605465744625818,1,0.01211420019578735,0,1,MLB
1405,1487,0.7994056906099667,0.8873657610757435,0.1,0.25042242248078717,0.7495775775192128,0.11170910620811472,0.20041736782850977,0.43372788707108884,0.5662721129289112,5,0.6784521714308879,0,0,MLB
1521,1560,0.3383202774257892,0.7028316907531018,0.1,0.6117124210429298,0.3882875789570702,0.27445502322695353,0.11603898734561291,0.6926283983218182,0.3073716016781818,0,0.34770496035599796,0,0,MLB
1590,1402,0.8268846993853414,0.5872226792105795,0.1,0.7581275757111786,0.24187242428882139,0.24042086684944378,0.2503737318558168,0.6084832454732612,0.39151675452673884,3,0.6491316256788255,0,1,MLB
1521,1479,0.29773653006358586,0.7468217591306108,0.1,0.4096968794754198,0.5903031205245802,0.19091120744296186,0.2948668105545841,0.5211839059125495,0.4788160940874505,5,0.5151178842096387,0,0,MLB
1486,1568,0.8169792955014634,0.6010339653684478,0.1,0.22564801669734244,0.7743519833026575,0.3639890671040097,0.20834041806405845,0.6780528676784308,0.32194713232156924,6,0.8659308050067273,0,1,MLB
1480,1499,0.8957047460242267,0.7034058667365293,0.1,0.5572499201760087,0.4427500798239913,0.21500513895780032,0.2397594817848003,0.3530210576489756,0.6469789423510244,3,0.9120593131697929,0,1,MLB
1542,1455,0.8927860546691946,0.5764182632575093,0.1,0.25635338966535653,0.7436466103346435,0.16843412990092085,0.27854211192872524,0.4511734408521013,0.5488265591478987,4,0.24327810600221766,0,1,MLB
1456,1558,0.7256536505596898,0.3950368014655925,0.1,0.23514218569089718,0.7648578143091028,0.2040932598632518,0.3643130455666922,0.5546048237159014,0.44539517628409864,6,0.5018956408637768,1,1,MLB
1462,1400,0.4178147035438198,0.5808719939581249,0.1,0.4427330780987774,0.5572669219012226,0.12627599411738136,0.11063953270341137,0.44080094265126163,0.5591990573487384,4,0.9876545154177514,0,0,MLB
1463,1508,0.8449578505390394,0.6711599020814911,0.1,0.27582011488945624,0.7241798851105438,0.10926827771745758,0.27112997979590964,0.4988145254839018,0.5011854745160982,1,0.5651316124551543,0,1,MLB
1411,1561,0.7622387244745723,0.40844383107597265,0.1,0.18736843408576773,0.8126315659142322,0.21926655911903126,0.08775540247391565,0.5635922778810367,0.4364077221189633,0,0.6827379754850083,0,1,MLB
1596,1596,0.314046570668981,0.8531525993886282,0.1,0.194435877642895,0.8055641223571051,0.28312312170509935,0.39703336813739765,0.549636303295635,0.45036369670436505,6,0.06767821349050684,0,0,MLB
1553,1500,0.37963987353352013,0.3342681270361447,0.1,0.4357825509043204,0.5642174490956796,0.3400045620373823,0.34123738777025553,0.676461471529014,0.32353852847098596,6,0.8094831955403984,0,1,MLB
1454,1423,0.23449083221457226,0.43224471067209347,0.1,0.32196320300673287,0.6780367969932671,0.20281839488401798,0.10844664041984511,0.5135192728472275,0.48648072715277246,3,0.9813005387175262,0,0,MLB
1533,1463,0.3684858484834266,0.8899333910771041,0.1,0.20067933774237476,0.7993206622576252,0.1962662776488268,0.2019553050718376,0.5361992495931142,0.46380075040688584,1,0.20669577503405612,0,0,MLB
1559,1488,0.6964543702718978,0.3866181649366454,0.1,0.7424530981237857,0.2575469018762143,0.28187333799401487,0.18085837886234712,0.3488215216392881,0.651178478360712,6,0.4949032941135697,0,1,MLB
1536,1443,0.5601595092973185,0.7261815399962914,0.1,0.7904375508469581,0.2095624491530419,0.3229876088757986,0.1844518797307756,0.6031466781977308,0.3968533218022692,5,0.8549824075871623,0,0,MLB
1522,1447,0.2416424374941247,0.5172560554535702,0.1,0.7387190403355692,0.26128095966443077,0.14493319623072454,0.06850104081236662,0.5934374399486237,0.40656256005137625,1,0.5220216388993647,0,0,MLB
1429,1414,0.5120538272531299,0.8995646530950374,0.1,0.6650023758336204,0.33499762416637957,0.3832378764288098,0.020667847058057378,0.41662434613683874,0.5833756538631613,2,0.3153638140128202,0,0,MLB
1499,1541,0.5318272448028569,0.6151794814706195,0.1,0.4746992159144854,0.5253007840855146,0.11145062693281745,0.3466921658181727,0.539709278836831,0.46029072116316905,0,0.38441950894252697,0,1,MLB
1450,1429,0.7702271994079657,0.2507188170329176,0.1,0.10425132149907129,0.8957486785009288,0.2814167451195079,0.21763267772350822,0.6246887546119676,0.3753112453880324,6,0.5221467440668026,0,1,MLB
1572,1548,0.7891733437325446,0.8030773040327266,0.1,0.8977341732517065,0.10226582674829354,0.38388918046702936,0.29345568957004553,0.40598492150677123,0.5940150784932288,0,0.9051308262998212,0,0,MLB
1563,1402,0.40952029422318426,0.3733210702490043,0.1,0.3453687556861545,0.6546312443138456,0.3637944594132624,0.15339797249179551,0.61403234528509,0.38596765471491,6,0.3013314279277516,0,1,MLB
